t,x,y,z, 
3486600,99108.16960829098,35845.51488175393,0,
3487500,99154.38883527838,35872.05553657286,0,
3488400,99200.61517403123,35898.60838475157,0,
3489300,99246.84862123379,35925.17342799704,0,
3490200,99293.08917356991,35951.7506680153,0,
3491100,99339.3368277231,35978.34010651143,0,
3492000,99385.5915803765,36004.94174518956,0,
3492900,99431.85342821282,36031.55558575287,0,
3493800,99478.12236791448,36058.181629903585,0,
3494700,99524.39839616345,36084.819879343,0,
3495600,99570.68150964139,36111.47033577143,0,
3496500,99616.97170502956,36138.133000888265,0,
3497400,99663.26897900883,36164.80787639193,0,
3498300,99709.57332825974,36191.494963979916,0,
3499200,99755.8847494624,36218.19426534874,0,
3500100,99802.20323929662,36244.90578219399,0,
3501000,99848.5287944418,36271.6295162103,0,
3501900,99894.86141157695,36298.36546909134,0,
3502800,99941.20108738074,36325.11364252985,0,
3503700,99987.54781853149,36351.8740382176,0,
3504600,100033.9016017071,36378.64665784542,0,
3505500,100080.26243358513,36405.431503103195,0,
3506400,100126.63031084277,36432.228575679845,0,
3507300,100173.00523015682,36459.03787726335,0,
3508200,100219.38718820375,36485.85940954073,0,
3509100,100265.77618165963,36512.693174198066,0,
3510000,100312.17220720017,36539.53917292048,0,
3510900,100358.57526150072,36566.39740739214,0,
3511800,100404.98534123626,36593.267879296276,0,
3512700,100451.40244308139,36620.150590315156,0,
3513600,100497.82656371036,36647.0455421301,0,
3514500,100544.25769979705,36673.95273642148,0,
3515400,100590.69584801496,36700.87217486871,0,
3516300,100637.14100503725,36727.803859150255,0,
3517200,100683.59316753669,36754.747790943635,0,
3518100,100730.05233218569,36781.70397192541,0,
3519000,100776.5184956563,36808.6724037712,0,
3519900,100822.99165462021,36835.65308815566,0,
3520800,100869.47180574875,36862.64602675251,0,
3521700,100915.95894571286,36889.651221234504,0,
3522600,100962.45307118315,36916.668673273445,0,
3523500,101008.95417882984,36943.69838454019,0,
3524400,101055.4622653228,36970.74035670464,0,
3525300,101101.97732733154,36997.79459143575,0,
3526200,101148.49936152519,37024.86109040151,0,
3527100,101195.02836457253,37051.939855268974,0,
3528000,101241.56433314197,37079.03088770424,0,
3528900,101288.10726390158,37106.13418937245,0,
